          a            b  c  d   e      J  g  h   position            i                     strength         f      z       label       m       n      o   p  q      r  s  t     u   v   K  y
SymmetricTop Excited  17  9  2 Ground  16  3  1  1500.30390776        -               0.243187370562976   0.0000    :     pR3B2g(16)    :     Excited v=1 17  2     B2u - Ground v=0 16  3 B2g
SymmetricTop Excited  17  8  2 Ground  16  2  1  1500.30390776        -               0.243187370562976   0.0000    :     pR3B1g(16)    :     Excited v=1 17  2     B1u - Ground v=0 16  3 B1g
SymmetricTop Excited  18 11  4 Ground  17  5  2  1500.30252444        -               0.222274968361194   0.0000    :     pR2(17)    :     Excited v=1 18  1     E2u - Ground v=0 17  2 E2g
SymmetricTop Excited  19 10  3 Ground  18  4  2  1500.300808          -               0.196255119064882   0.0000    :     pR1(18)    :     Excited v=1 19  0    E1u - Ground v=0 18  1 E1g
SymmetricTop Excited  22 10  2 Ground  21  4  2  1500.30392376        -               0.104933158118694   0.0000    :     rR1(21)    :     Excited v=1 22  2     E1u - Ground v=0 21  1 E1g
SymmetricTop Excited  23 11  3 Ground  22  5  2  1500.30054196        -               0.0841768705939275  0.0000    :     rR2(22)    :     Excited v=1 23  3     E2u - Ground v=0 22  2 E2g
SymmetricTop Excited  25  8  1 Ground  24  2  1  1500.30237704        -               0.046591226562572   0.0000    :     rR3B1g(24)    :     Excited v=1 25  4     B1u - Ground v=0 24  3 B1g
SymmetricTop Excited  25  9  1 Ground  24  3  1  1500.30237704        -               0.046591226562572   0.0000    :     rR3B2g(24)    :     Excited v=1 25  4     B2u - Ground v=0 24  3 B2g
SymmetricTop Excited  26 11  1 Ground  25  5  1  1500.297663          -               0.0353943869919603  0.0000    :     rR4(25)    :     Excited v=1 26  5     E2u - Ground v=0 25  4 E2g
SymmetricTop Excited  27 11  1 Ground  26  5  1  1500.301881          -               0.0240015952492736  0.0000    :     rR4(26)    :     Excited v=1 27  5     E2u - Ground v=0 26  4 E2g
SymmetricTop Excited  21  6  2 Ground  20  0  1  1500.30697244        -               0.25631199474388    0.0000    :     rR0(20)    :     Excited v=1 21  1     A1u - Ground v=0 20  0 A1g
SymmetricTop Excited  16 11  2 Ground  15  5  1  1500.30495796        -               0.254848780992049   0.0000    :     pR4(15)    :     Excited v=1 16  3     E2u - Ground v=0 15  4 E2g
SymmetricTop Excited  15 10  1 Ground  14  4  1  1500.30567504        -               0.252474480945617   0.0000    :     pR5(14)    :     Excited v=1 15  4     E1u - Ground v=0 14  5 E1g
SymmetricTop Excited  20 10  3 Ground  19  4  2  1500.309688          -               0.152939821130856   0.0000    :     pR1(19)    :     Excited v=1 20  0    E1u - Ground v=0 19  1 E1g
SymmetricTop Excited  23 10  2 Ground  22  4  2  1500.31080576        -               0.0767769123615683  0.0000    :     rR1(22)    :     Excited v=1 23  2     E1u - Ground v=0 22  1 E1g
SymmetricTop Excited  24 11  3 Ground  23  5  2  1500.30675796        -               0.0603403935407244  0.0000    :     rR2(23)    :     Excited v=1 24  3     E2u - Ground v=0 23  2 E2g
SymmetricTop Excited  26  8  1 Ground  25  2  1  1500.30726104        -               0.0321986232319134  0.0000    :     rR3B1g(25)    :     Excited v=1 26  4     B1u - Ground v=0 25  3 B1g
SymmetricTop Excited  26  9  1 Ground  25  3  1  1500.30726104        -               0.0321986232319134  0.0000    :     rR3B2g(25)    :     Excited v=1 26  4     B2u - Ground v=0 25  3 B2g
SymmetricTop Excited  27  8  1 Ground  26  2  1  1500.31147904        -               0.0218815452094557  0.0000    :     rR3B1g(26)    :     Excited v=1 27  4     B1u - Ground v=0 26  3 B1g
SymmetricTop Excited  27  9  1 Ground  26  3  1  1500.31147904        -               0.0218815452094557  0.0000    :     rR3B2g(26)    :     Excited v=1 27  4     B2u - Ground v=0 26  3 B2g
SymmetricTop Excited  28 11  1 Ground  27  5  1  1500.305433          -               0.0160077252962021  0.0000    :     rR4(27)    :     Excited v=1 28  5     E2u - Ground v=0 27  4 E2g
SymmetricTop Excited  16 10  1 Ground  15  4  1  1500.31721904        -               0.223528022004379   0.0000    :     pR5(15)    :     Excited v=1 16  4     E1u - Ground v=0 15  5 E1g
SymmetricTop Excited  17 11  2 Ground  16  5  1  1500.31583596        -               0.216733730889153   0.0000    :     pR4(16)    :     Excited v=1 17  3     E2u - Ground v=0 16  4 E2g
SymmetricTop Excited  18  8  2 Ground  17  2  1  1500.31411976        -               0.200078124066836   0.0000    :     pR3B1g(17)    :     Excited v=1 18  2     B1u - Ground v=0 17  3 B1g
SymmetricTop Excited  18  9  2 Ground  17  3  1  1500.31411976        -               0.200078124066836   0.0000    :     pR3B2g(17)    :     Excited v=1 18  2     B2u - Ground v=0 17  3 B2g
SymmetricTop Excited  22  7  2 Ground  21  1  1  1500.31452044        -               0.191611175924125   0.0000    :     rR0(21)    :     Excited v=1 22  1     A2u - Ground v=0 21  0 A2g
SymmetricTop Excited  20 11  4 Ground  19  5  2  1500.32095044        -               0.139303848462548   0.0000    :     pR2(19)    :     Excited v=1 20  1     E2u - Ground v=0 19  2 E2g
SymmetricTop Excited  21 10  3 Ground  20  4  2  1500.317902          -               0.116971374201174   0.0000    :     pR1(20)    :     Excited v=1 21  0    E1u - Ground v=0 20  1 E1g
SymmetricTop Excited  24 10  2 Ground  23  4  2  1500.31702176        -               0.0552057552425584  0.0000    :     rR1(23)    :     Excited v=1 24  2     E1u - Ground v=0 23  1 E1g
SymmetricTop Excited  26 11  3 Ground  25  5  2  1500.31719196        -               0.0294582787155784  0.0000    :     rR2(25)    :     Excited v=1 26  3     E2u - Ground v=0 25  2 E2g
SymmetricTop Excited  28  8  1 Ground  27  2  1  1500.31503104        -               0.0146232525334842  0.0000    :     rR3B1g(27)    :     Excited v=1 28  4     B1u - Ground v=0 27  3 B1g
SymmetricTop Excited  28  9  1 Ground  27  3  1  1500.31503104        -               0.0146232525334842  0.0000    :     rR3B2g(27)    :     Excited v=1 28  4     B2u - Ground v=0 27  3 B2g
SymmetricTop Excited  17 10  1 Ground  16  4  1  1500.32809704        -               0.192566084149129   0.0000    :     pR5(16)    :     Excited v=1 17  4     E1u - Ground v=0 16  5 E1g
SymmetricTop Excited  18 11  2 Ground  17  5  1  1500.32604796        -               0.180028414477826   0.0000    :     pR4(17)    :     Excited v=1 18  3     E2u - Ground v=0 17  4 E2g
SymmetricTop Excited  19  8  2 Ground  18  2  1  1500.32366576        -               0.161150081983062   0.0000    :     pR3B1g(18)    :     Excited v=1 19  2     B1u - Ground v=0 18  3 B1g
SymmetricTop Excited  19  9  2 Ground  18  3  1  1500.32366576        -               0.161150081983062   0.0000    :     pR3B2g(18)    :     Excited v=1 19  2     B2u - Ground v=0 18  3 B2g
SymmetricTop Excited  23  6  2 Ground  22  0  1  1500.32140244        -               0.140706811984761   0.0000    :     rR0(22)    :     Excited v=1 23  1     A1u - Ground v=0 22  0 A1g
SymmetricTop Excited  21 11  4 Ground  20  5  2  1500.32916444        -               0.107106030868305   0.0000    :     pR2(20)    :     Excited v=1 21  1     E2u - Ground v=0 20  2 E2g
SymmetricTop Excited  24  7  2 Ground  23  1  1  1500.32761844        -               0.101512354876524   0.0000    :     rR0(23)    :     Excited v=1 24  1     A2u - Ground v=0 23  0 A2g
SymmetricTop Excited  22 10  3 Ground  21  4  2  1500.32545           -               0.0878244910341243  0.0000    :     pR1(21)    :     Excited v=1 22  0    E1u - Ground v=0 21  1 E1g
SymmetricTop Excited  25 10  2 Ground  24  4  2  1500.32257176        -               0.0390138210421063  0.0000    :     rR1(24)    :     Excited v=1 25  2     E1u - Ground v=0 24  1 E1g
SymmetricTop Excited  26 10  2 Ground  25  4  2  1500.32745576        -               0.0271002380602502  0.0000    :     rR1(25)    :     Excited v=1 26  2     E1u - Ground v=0 25  1 E1g
SymmetricTop Excited  27 11  3 Ground  26  5  2  1500.32140996        -               0.0200653888022564  0.0000    :     rR2(26)    :     Excited v=1 27  3     E2u - Ground v=0 26  2 E2g
SymmetricTop Excited  28 11  3 Ground  27  5  2  1500.32496196        -               0.0134384303394352  0.0000    :     rR2(27)    :     Excited v=1 28  3     E2u - Ground v=0 27  2 E2g
SymmetricTop Excited  18 10  1 Ground  17  4  1  1500.33830904        -               0.161730984984851   0.0000    :     pR5(17)    :     Excited v=1 18  4     E1u - Ground v=0 17  5 E1g
SymmetricTop Excited  19 11  2 Ground  18  5  1  1500.33559396        -               0.146219826851695   0.0000    :     pR4(18)    :     Excited v=1 19  3     E2u - Ground v=0 18  4 E2g
SymmetricTop Excited  20  8  2 Ground  19  2  1  1500.33254576        -               0.127152571313993   0.0000    :     pR3B1g(19)    :     Excited v=1 20  2     B1u - Ground v=0 19  3 B1g
SymmetricTop Excited  20  9  2 Ground  19  3  1  1500.33254576        -               0.127152571313993   0.0000    :     pR3B2g(19)    :     Excited v=1 20  2     B2u - Ground v=0 19  3 B2g
SymmetricTop Excited  22 11  4 Ground  21  5  2  1500.33671244        -               0.0808021624562717  0.0000    :     pR2(21)    :     Excited v=1 22  1     E2u - Ground v=0 21  2 E2g
SymmetricTop Excited  25  6  2 Ground  24  0  1  1500.33316844        -               0.0719600382112644  0.0000    :     rR0(24)    :     Excited v=1 25  1     A1u - Ground v=0 24  0 A1g
SymmetricTop Excited  23 10  3 Ground  22  4  2  1500.332332          -               0.0647485294249227  0.0000    :     pR1(22)    :     Excited v=1 23  0    E1u - Ground v=0 22  1 E1g
SymmetricTop Excited  26  7  2 Ground  25  1  1  1500.33805244        -               0.0501285422964107  0.0000    :     rR0(25)    :     Excited v=1 26  1     A2u - Ground v=0 25  0 A2g
SymmetricTop Excited  24 10  3 Ground  23  4  2  1500.338548          -               0.0468824259906034  0.0000    :     pR1(23)    :     Excited v=1 24  0    E1u - Ground v=0 23  1 E1g
SymmetricTop Excited  27 10  2 Ground  26  4  2  1500.33167376        -               0.0185047971530888  0.0000    :     rR1(26)    :     Excited v=1 27  2     E1u - Ground v=0 26  1 E1g
SymmetricTop Excited  28 10  2 Ground  27  4  2  1500.33522576        -               0.0124218082589606  0.0000    :     rR1(27)    :     Excited v=1 28  2     E1u - Ground v=0 27  1 E1g
SymmetricTop Excited  29 10  2 Ground  28  4  2  1500.33811176        -               0.00819793023082665 0.0000    :     rR1(28)    :     Excited v=1 29  2     E1u - Ground v=0 28  1 E1g
SymmetricTop Excited  19 10  1 Ground  18  4  1  1500.34785504        -               0.132621641786341   0.0000    :     pR5(18)    :     Excited v=1 19  4     E1u - Ground v=0 18  5 E1g
SymmetricTop Excited  20 11  2 Ground  19  5  1  1500.34447396        -               0.116226730576294   0.0000    :     pR4(19)    :     Excited v=1 20  3     E2u - Ground v=0 19  4 E2g
SymmetricTop Excited  21 11  2 Ground  20  5  1  1500.35268796        -               0.0904798483986293  0.0000    :     pR4(20)    :     Excited v=1 21  3     E2u - Ground v=0 20  4 E2g
SymmetricTop Excited  22  8  2 Ground  21  2  1  1500.34830776        -               0.074580278693416   0.0000    :     pR3B1g(21)    :     Excited v=1 22  2     B1u - Ground v=0 21  3 B1g
SymmetricTop Excited  22  9  2 Ground  21  3  1  1500.34830776        -               0.074580278693416   0.0000    :     pR3B2g(21)    :     Excited v=1 22  2     B2u - Ground v=0 21  3 B2g
SymmetricTop Excited  24 11  4 Ground  23  5  2  1500.34981044        -               0.0434932181361916  0.0000    :     pR2(23)    :     Excited v=1 24  1     E2u - Ground v=0 23  2 E2g
SymmetricTop Excited  26 10  3 Ground  25  4  2  1500.348982          -               0.0233004692316966  0.0000    :     pR1(25)    :     Excited v=1 26  0    E1u - Ground v=0 25  1 E1g
SymmetricTop Excited  28  7  2 Ground  27  1  1  1500.34582244        -               0.023095015132486   0.0000    :     rR0(27)    :     Excited v=1 28  1     A2u - Ground v=0 27  0 A2g
SymmetricTop Excited  29  6  2 Ground  28  0  1  1500.34870844        -               0.0152769682213155  0.0000    :     rR0(28)    :     Excited v=1 29  1     A1u - Ground v=0 28  0 A1g
SymmetricTop Excited  30  7  2 Ground  29  1  1  1500.35092844        -               0.00993430324153653 0.0000    :     rR0(29)    :     Excited v=1 30  1     A2u - Ground v=0 29  0 A2g
SymmetricTop Excited  20 10  1 Ground  19  4  1  1500.35673504        -               0.106303714660945   0.0000    :     pR5(19)    :     Excited v=1 20  4     E1u - Ground v=0 19  5 E1g
SymmetricTop Excited  22 11  2 Ground  21  5  1  1500.36023596        -               0.0690239657899372  0.0000    :     pR4(21)    :     Excited v=1 22  3     E2u - Ground v=0 21  4 E2g
SymmetricTop Excited  23  8  2 Ground  22  2  1  1500.35518976        -               0.0554875337144077  0.0000    :     pR3B1g(22)    :     Excited v=1 23  2     B1u - Ground v=0 22  3 B1g
SymmetricTop Excited  23  9  2 Ground  22  3  1  1500.35518976        -               0.0554875337144077  0.0000    :     pR3B2g(22)    :     Excited v=1 23  2     B2u - Ground v=0 22  3 B2g
SymmetricTop Excited  24  8  2 Ground  23  2  1  1500.36140576        -               0.0405116296488977  0.0000    :     pR3B1g(23)    :     Excited v=1 24  2     B1u - Ground v=0 23  3 B1g
SymmetricTop Excited  24  9  2 Ground  23  3  1  1500.36140576        -               0.0405116296488977  0.0000    :     pR3B2g(23)    :     Excited v=1 24  2     B2u - Ground v=0 23  3 B2g
SymmetricTop Excited  25 11  4 Ground  24  5  2  1500.35536044        -               0.0310470599543171  0.0000    :     pR2(24)    :     Excited v=1 25  1     E2u - Ground v=0 24  2 E2g
SymmetricTop Excited  26 11  4 Ground  25  5  2  1500.36024444        -               0.0217672010213634  0.0000    :     pR2(25)    :     Excited v=1 26  1     E2u - Ground v=0 25  2 E2g
SymmetricTop Excited  27 10  3 Ground  26  4  2  1500.3532            -               0.0159979896569807  0.0000    :     pR1(26)    :     Excited v=1 27  0    E1u - Ground v=0 26  1 E1g
SymmetricTop Excited  28 10  3 Ground  27  4  2  1500.356752          -               0.0107941230388209  0.0000    :     pR1(27)    :     Excited v=1 28  0    E1u - Ground v=0 27  1 E1g
SymmetricTop Excited  29 10  3 Ground  28  4  2  1500.359638          -               0.00715776273917338 0.0000    :     pR1(28)    :     Excited v=1 29  0    E1u - Ground v=0 28  1 E1g
SymmetricTop Excited  21 10  1 Ground  20  4  1  1500.36494904        -               0.0833680077825754  0.0000    :     pR5(20)    :     Excited v=1 21  4     E1u - Ground v=0 20  5 E1g
SymmetricTop Excited  23 11  2 Ground  22  5  1  1500.36711796        -               0.051625363781081   0.0000    :     pR4(22)    :     Excited v=1 23  3     E2u - Ground v=0 22  4 E2g
SymmetricTop Excited  25  8  2 Ground  24  2  1  1500.36695576        -               0.029033449064854   0.0000    :     pR3B1g(24)    :     Excited v=1 25  2     B1u - Ground v=0 24  3 B1g
SymmetricTop Excited  25  9  2 Ground  24  3  1  1500.36695576        -               0.029033449064854   0.0000    :     pR3B2g(24)    :     Excited v=1 25  2     B2u - Ground v=0 24  3 B2g
SymmetricTop Excited  26  8  2 Ground  25  2  1  1500.37183976        -               0.0204294712919726  0.0000    :     pR3B1g(25)    :     Excited v=1 26  2     B1u - Ground v=0 25  3 B1g
SymmetricTop Excited  26  9  2 Ground  25  3  1  1500.37183976        -               0.0204294712919726  0.0000    :     pR3B2g(25)    :     Excited v=1 26  2     B2u - Ground v=0 25  3 B2g
SymmetricTop Excited  27 11  4 Ground  26  5  2  1500.36446244        -               0.0149913824384675  0.0000    :     pR2(26)    :     Excited v=1 27  1     E2u - Ground v=0 26  2 E2g
SymmetricTop Excited  28 11  4 Ground  27  5  2  1500.36801444        -               0.0101438474175092  0.0000    :     pR2(27)    :     Excited v=1 28  1     E2u - Ground v=0 27  2 E2g
SymmetricTop Excited  29 11  4 Ground  28  5  2  1500.37090044        -               0.00674439646447529 0.0000    :     pR2(28)    :     Excited v=1 29  1     E2u - Ground v=0 28  2 E2g
